Stacja;Czas pomiaru;Woda
"Bystrzyca Kł. H-11";2024-09-13 14:40:54;66,7511
"Bystrzyca Kł. H-11";2024-09-13 14:55:02;68,1532
"Bystrzyca Kł. H-11";2024-09-13 15:11:23;68,1532
"Bystrzyca Kł. H-11";2024-09-13 15:26:29;71,0185
"Bystrzyca Kł. H-11";2024-09-13 15:40:27;73,9041
"Bystrzyca Kł. H-11";2024-09-13 15:55:34;76,302
"Bystrzyca Kł. H-11";2024-09-13 16:12:00;79,3501
"Bystrzyca Kł. H-11";2024-09-13 16:27:04;82,2357
"Bystrzyca Kł. H-11";2024-09-13 16:40:58;84,9994
"Bystrzyca Kł. H-11";2024-09-13 16:56:11;87,7631
"Bystrzyca Kł. H-11";2024-09-13 17:12:20;90,5674
"Bystrzyca Kł. H-11";2024-09-13 17:26:23;93,6562
"Bystrzyca Kł. H-11";2024-09-13 17:43:13;96,9279
"Bystrzyca Kł. H-11";2024-09-13 17:58:16;96,9279
"Bystrzyca Kł. H-11";2024-09-13 18:13:22;96,9279
"Bystrzyca Kł. H-11";2024-09-13 18:28:31;103,532
"Bystrzyca Kł. H-11";2024-09-13 18:43:30;110,888
"Bystrzyca Kł. H-11";2024-09-13 18:57:24;114,648
"Bystrzyca Kł. H-11";2024-09-13 19:13:31;118,692
"Bystrzyca Kł. H-11";2024-09-13 19:27:42;122,837
"Bystrzyca Kł. H-11";2024-09-13 19:43:57;126,089
"Bystrzyca Kł. H-11";2024-09-13 19:58:57;130,295
"Bystrzyca Kł. H-11";2024-09-13 20:13:15;133,912
"Bystrzyca Kł. H-11";2024-09-13 20:29:49;137,021
"Bystrzyca Kł. H-11";2024-09-13 20:43:29;140,76
"Bystrzyca Kł. H-11";2024-09-13 20:58:43;143,646
"Bystrzyca Kł. H-11";2024-09-13 21:13:54;146,633
"Bystrzyca Kł. H-11";2024-09-13 21:29:03;149,905
"Bystrzyca Kł. H-11";2024-09-13 21:44:12;151,856
"Bystrzyca Kł. H-11";2024-09-13 21:59:17;154,091
"Bystrzyca Kł. H-11";2024-09-13 22:15:36;156,977
"Bystrzyca Kł. H-11";2024-09-13 22:29:31;159,537
"Bystrzyca Kł. H-11";2024-09-13 22:44:45;161,63
"Bystrzyca Kł. H-11";2024-09-13 23:01:00;163,683
"Bystrzyca Kł. H-11";2024-09-13 23:15:01;166,08
"Bystrzyca Kł. H-11";2024-09-13 23:31:27;166,08
"Bystrzyca Kł. H-11";2024-09-13 23:45:15;170,267
"Bystrzyca Kł. H-11";2024-09-14 00:00:21;174,636
"Bystrzyca Kł. H-11";2024-09-14 00:15:40;177,582
"Bystrzyca Kł. H-11";2024-09-14 00:30:47;180,651
"Bystrzyca Kł. H-11";2024-09-14 00:45:57;184,065
"Bystrzyca Kł. H-11";2024-09-14 01:01:05;187,092
"Bystrzyca Kł. H-11";2024-09-14 01:17:48;189,958
"Bystrzyca Kł. H-11";2024-09-14 01:31:18;193,189
"Bystrzyca Kł. H-11";2024-09-14 01:46:32;195,871
"Bystrzyca Kł. H-11";2024-09-14 02:01:44;198,188
"Bystrzyca Kł. H-11";2024-09-14 02:18:21;199,773
"Bystrzyca Kł. H-11";2024-09-14 02:31:57;200,098
"Bystrzyca Kł. H-11";2024-09-14 02:47:06;200,789
"Bystrzyca Kł. H-11";2024-09-14 03:03:53;201,114
"Bystrzyca Kł. H-11";2024-09-14 03:18:27;199,61
"Bystrzyca Kł. H-11";2024-09-14 03:32:33;198,269
"Bystrzyca Kł. H-11";2024-09-14 03:48:41;196,44
"Bystrzyca Kł. H-11";2024-09-14 04:03:00;194,672
"Bystrzyca Kł. H-11";2024-09-14 04:19:08;193,798
"Bystrzyca Kł. H-11";2024-09-14 04:33:16;193,087
"Bystrzyca Kł. H-11";2024-09-14 04:48:27;193,026
"Bystrzyca Kł. H-11";2024-09-14 05:03:31;193,229
"Bystrzyca Kł. H-11";2024-09-14 05:18:40;194,489
"Bystrzyca Kł. H-11";2024-09-14 05:33:54;196,115
"Bystrzyca Kł. H-11";2024-09-14 05:49:02;198,31
"Bystrzyca Kł. H-11";2024-09-14 06:05:10;201,378
"Bystrzyca Kł. H-11";2024-09-14 06:19:15;204,081
"Bystrzyca Kł. H-11";2024-09-14 06:34:26;206,276
"Bystrzyca Kł. H-11";2024-09-14 06:50:36;206,276
"Bystrzyca Kł. H-11";2024-09-14 07:04:37;209,242
"Bystrzyca Kł. H-11";2024-09-14 07:19:52;211,559
"Bystrzyca Kł. H-11";2024-09-14 07:34:59;213,144
"Bystrzyca Kł. H-11";2024-09-14 07:50:10;214,729
"Bystrzyca Kł. H-11";2024-09-14 08:06:20;214,932
"Bystrzyca Kł. H-11";2024-09-14 08:20:25;215,095
"Bystrzyca Kł. H-11";2024-09-14 08:35:36;215,522
"Bystrzyca Kł. H-11";2024-09-14 08:50:52;216,355
"Bystrzyca Kł. H-11";2024-09-14 09:05:57;216,883
"Bystrzyca Kł. H-11";2024-09-14 09:22:05;215,664
"Bystrzyca Kł. H-11";2024-09-14 09:36:19;214,14
"Bystrzyca Kł. H-11";2024-09-14 09:51:32;212,433
"Bystrzyca Kł. H-11";2024-09-14 10:07:53;210,299
"Bystrzyca Kł. H-11";2024-09-14 10:21:48;208,877
"Bystrzyca Kł. H-11";2024-09-14 10:38:15;206,987
"Bystrzyca Kł. H-11";2024-09-14 10:53:46;204,65
"Bystrzyca Kł. H-11";2024-09-14 11:09:09;204,65
"Bystrzyca Kł. H-11";2024-09-14 11:24:55;204,65
"Bystrzyca Kł. H-11";2024-09-14 11:38:37;202,394
"Bystrzyca Kł. H-11";2024-09-14 11:52:40;201,134
"Bystrzyca Kł. H-11";2024-09-14 12:07:54;200,586
"Bystrzyca Kł. H-11";2024-09-14 12:23:00;199,834
"Bystrzyca Kł. H-11";2024-09-14 12:38:13;199,123
"Bystrzyca Kł. H-11";2024-09-14 12:55:52;199,224
"Bystrzyca Kł. H-11";2024-09-14 13:09:28;199,732
"Bystrzyca Kł. H-11";2024-09-14 13:23:34;199,448
"Bystrzyca Kł. H-11";2024-09-14 13:38:49;199,813
"Bystrzyca Kł. H-11";2024-09-14 13:53:58;200,504
"Bystrzyca Kł. H-11";2024-09-14 14:10:20;202,354
"Bystrzyca Kł. H-11";2024-09-14 14:25:17;205,422
"Bystrzyca Kł. H-11";2024-09-14 14:39:23;208,511
"Bystrzyca Kł. H-11";2024-09-14 14:54:37;211,64
"Bystrzyca Kł. H-11";2024-09-14 15:10:35;215,095
"Bystrzyca Kł. H-11";2024-09-14 15:25:46;219,322
"Bystrzyca Kł. H-11";2024-09-14 15:41:21;225,357
"Bystrzyca Kł. H-11";2024-09-14 15:55:22;231,738
"Bystrzyca Kł. H-11";2024-09-14 16:11:29;237,895
"Bystrzyca Kł. H-11";2024-09-14 16:26:45;244,154
"Bystrzyca Kł. H-11";2024-09-14 16:40:52;250,291
"Bystrzyca Kł. H-11";2024-09-14 16:57:27;250,291
"Bystrzyca Kł. H-11";2024-09-14 17:12:30;262,443
"Bystrzyca Kł. H-11";2024-09-14 17:26:22;275,042
"Bystrzyca Kł. H-11";2024-09-14 17:42:42;283,577
"Bystrzyca Kł. H-11";2024-09-14 17:58:21;283,577
"Bystrzyca Kł. H-11";2024-09-14 18:11:45;297,883
"Bystrzyca Kł. H-11";2024-09-14 18:28:37;312,148
"Bystrzyca Kł. H-11";2024-09-14 18:42:03;320,053
"Bystrzyca Kł. H-11";2024-09-14 18:58:17;325,845
"Bystrzyca Kł. H-11";2024-09-14 19:13:55;325,845
"Bystrzyca Kł. H-11";2024-09-14 19:28:31;333,384
"Bystrzyca Kł. H-11";2024-09-14 19:43:44;340,638
"Bystrzyca Kł. H-11";2024-09-14 19:57:53;344,743
"Bystrzyca Kł. H-11";2024-09-14 20:13:01;348,848
"Bystrzyca Kł. H-11";2024-09-14 20:28:08;352,506
"Bystrzyca Kł. H-11";2024-09-14 20:44:26;355,351
"Bystrzyca Kł. H-11";2024-09-14 20:59:24;356,469
"Bystrzyca Kł. H-11";2024-09-14 21:14:29;357,322
"Bystrzyca Kł. H-11";2024-09-14 21:28:45;359,375
"Bystrzyca Kł. H-11";2024-09-14 21:45:25;360,269
"Bystrzyca Kł. H-11";2024-09-14 21:59:06;361,447
"Bystrzyca Kł. H-11";2024-09-14 22:16:36;361,447
"Bystrzyca Kł. H-11";2024-09-14 22:29:27;366,568
"Bystrzyca Kł. H-11";2024-09-14 22:44:38;372,136
"Bystrzyca Kł. H-11";2024-09-14 23:01:34;374,636
"Bystrzyca Kł. H-11";2024-09-14 23:14:56;375,591
