Stacja;Czas pomiaru;Woda
"Duszniki-Zdrój H-15";2024-09-14 16:56:11;36,9399
"Duszniki-Zdrój H-15";2024-09-14 17:12:15;35,8198
"Duszniki-Zdrój H-15";2024-09-14 17:26:29;36,6548
"Duszniki-Zdrój H-15";2024-09-14 17:41:37;38,5692
"Duszniki-Zdrój H-15";2024-09-14 17:56:45;40,3208
"Duszniki-Zdrój H-15";2024-09-14 18:11:51;40,3615
"Duszniki-Zdrój H-15";2024-09-14 18:27:08;41,502
"Duszniki-Zdrój H-15";2024-09-14 18:42:09;43,4776
"Duszniki-Zdrój H-15";2024-09-14 18:57:22;45,0866
"Duszniki-Zdrój H-15";2024-09-14 19:12:31;47,0825
"Duszniki-Zdrój H-15";2024-09-14 19:27:40;48,1415
"Duszniki-Zdrój H-15";2024-09-14 19:42:52;49,0784
"Duszniki-Zdrój H-15";2024-09-14 19:58:00;48,7525
"Duszniki-Zdrój H-15";2024-09-14 20:13:09;45,4532
"Duszniki-Zdrój H-15";2024-09-14 20:28:14;44,1904
"Duszniki-Zdrój H-15";2024-09-14 20:43:25;43,7627
"Duszniki-Zdrój H-15";2024-09-14 20:58:32;43,0906
"Duszniki-Zdrój H-15";2024-09-14 21:13:38;42,0316
"Duszniki-Zdrój H-15";2024-09-14 21:28:52;42,3574
"Duszniki-Zdrój H-15";2024-09-14 21:43:59;42,113
"Duszniki-Zdrój H-15";2024-09-14 21:59:12;39,4043
"Duszniki-Zdrój H-15";2024-09-14 22:14:26;39,9542
"Duszniki-Zdrój H-15";2024-09-14 22:30:30;40,0356
"Duszniki-Zdrój H-15";2024-09-14 22:45:45;38,0804
"Duszniki-Zdrój H-15";2024-09-14 22:59:57;37,6324
"Duszniki-Zdrój H-15";2024-09-14 23:15:02;39,3432
"Duszniki-Zdrój H-15";2024-09-14 23:30:19;38,4878
"Duszniki-Zdrój H-15";2024-09-14 23:45:31;37,3473
"Duszniki-Zdrój H-15";2024-09-15 00:01:31;37,4695
"Duszniki-Zdrój H-15";2024-09-15 00:17:01;36,5326
"Duszniki-Zdrój H-15";2024-09-15 00:30:55;37,0825
"Duszniki-Zdrój H-15";2024-09-15 00:46:11;37,5917
"Duszniki-Zdrój H-15";2024-09-15 01:01:26;37,2047
"Duszniki-Zdrój H-15";2024-09-15 01:17:49;35,6161
"Duszniki-Zdrój H-15";2024-09-15 01:31:45;35,3106
"Duszniki-Zdrój H-15";2024-09-15 01:46:58;36,1253
